Groups:
AD9226_0_BITS_r[11..0] =, AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0],  hex
AD9226_1_BITS_r[11..0] =, AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0],  signed decimal

Data:
time unit: s, AD9226_0_BITS_r[11..0], AD9226_0_BITS_r[11], AD9226_0_BITS_r[10], AD9226_0_BITS_r[9], AD9226_0_BITS_r[8], AD9226_0_BITS_r[7], AD9226_0_BITS_r[6], AD9226_0_BITS_r[5], AD9226_0_BITS_r[4], AD9226_0_BITS_r[3], AD9226_0_BITS_r[2], AD9226_0_BITS_r[1], AD9226_0_BITS_r[0], AD9226_1_BITS_r[11..0], AD9226_1_BITS_r[11], AD9226_1_BITS_r[10], AD9226_1_BITS_r[9], AD9226_1_BITS_r[8], AD9226_1_BITS_r[7], AD9226_1_BITS_r[6], AD9226_1_BITS_r[5], AD9226_1_BITS_r[4], AD9226_1_BITS_r[3], AD9226_1_BITS_r[2], AD9226_1_BITS_r[1], AD9226_1_BITS_r[0], start_cor_r, 
0, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
12061, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12062, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12063, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12064, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12065, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
12066, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12067, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12068, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12069, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12070, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 127, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
12071, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12072, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12073, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12074, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12075, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12076, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12077, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
12078, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12079, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
12080, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 101, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
12081, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 103, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
12082, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12083, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12084, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12085, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 126, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
12086, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12087, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12088, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
12089, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12090, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12091, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12092, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12093, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12094, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12095, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12096, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12097, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12098, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12099, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12100, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12101, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12102, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12103, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12104, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12105, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12106, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12107, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
12108, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
12109, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12110, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12111, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12112, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12113, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12114, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12115, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12116, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12117, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
12118, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12119, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12120, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12121, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12122, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12123, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12124, 131, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12125, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 129, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
12126, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 126, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
12127, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12128, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12129, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12130, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12131, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12132, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 115, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
12133, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12134, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
12135, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
12136, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 99, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
12137, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12138, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12139, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12140, 141, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12141, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 125, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
12142, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12143, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12144, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12145, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12146, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12147, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12148, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12149, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12150, 12D, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12151, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12152, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12153, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12154, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 125, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
12155, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12156, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12157, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12158, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12159, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12160, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12161, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12162, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
12163, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 100, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
12164, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
12165, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12166, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12167, 13E, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12168, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12169, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12170, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12171, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12172, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12173, 135, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 105, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 
12174, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12175, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 111, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
12176, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12177, 12F, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12178, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12179, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12180, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12181, 133, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 126, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
12182, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12183, 13B, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 124, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
12184, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12185, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 123, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
12186, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12187, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12188, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12189, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 107, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
12190, 138, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 102, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
12191, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 100, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 
12192, 137, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 104, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
12193, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 112, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
12194, 140, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
12195, 13F, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12196, 13D, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 122, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 
12197, 13C, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 119, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
12198, 139, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12199, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 
12200, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
12201, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 110, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 
12202, 130, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
12203, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 108, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 
12204, 12B, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 113, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 
12205, 12E, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 
12206, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12207, 132, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12208, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
12209, 136, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 121, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
12210, 134, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 118, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
12211, 13A, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 120, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
